rate    k diff     k diff err for nabe refueled with nabe
1e-10	-0.22119400	0.00594295
8e-08	0.09409800	0.00539214
5.6914320058866056e-08	0.07690800	0.00547165
4.2828427421746286e-08	0.04980000	0.00558154
3.0243605786739196e-08	0.03083000	0.00557303
2.0242275898329714e-08	-0.00577000	0.00642428
2.2638769426235487e-08	0.00825500	0.00623396
2.1740831922553146e-08	0.00578000	0.00592118
