# enr, rho, sig_rho for thorConSalt
0.00700000	-805674.05	 663.0
0.25000000	   7738.86	 160.0
0.24774783	   7324.17	 165.0
0.24563820	   7319.02	 149.0
0.24149518	   7124.48	 157.0
0.23370337	   6274.90	 157.0
0.22080935	   4523.67	 183.0
0.20390631	   2036.66	 154.0
0.19052191	   -298.59	 185.0
0.19337956	    285.18	 194.0
